GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
1000000US421010152004007,421010152004007,"Block 4007, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",56,0,55,0,0,0,0,1
1000000US421010152004008,421010152004008,"Block 4008, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",57,2,55,0,0,0,0,0
1000000US421010152004009,421010152004009,"Block 4009, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",51,6,41,0,0,0,4,0
1000000US421010152004010,421010152004010,"Block 4010, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",138,4,133,0,0,0,0,1
1000000US421010152004011,421010152004011,"Block 4011, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",62,4,58,0,0,0,0,0
1000000US421010152004012,421010152004012,"Block 4012, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",55,0,53,0,0,0,2,0
1000000US421010152004013,421010152004013,"Block 4013, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",52,0,52,0,0,0,0,0
1000000US421010152004014,421010152004014,"Block 4014, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",69,0,69,0,0,0,0,0
1000000US421010152004015,421010152004015,"Block 4015, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",167,0,167,0,0,0,0,0
1000000US421010152004016,421010152004016,"Block 4016, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",157,0,147,0,0,0,0,10
1000000US421010152004017,421010152004017,"Block 4017, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",57,8,48,0,1,0,0,0
1000000US421010152004018,421010152004018,"Block 4018, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",31,0,25,0,0,0,5,1
1000000US421010152004019,421010152004019,"Block 4019, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",59,2,57,0,0,0,0,0
1000000US421010152004020,421010152004020,"Block 4020, Block Group 4, Census Tract 152, Philadelphia County, Pennsylvania",38,0,38,0,0,0,0,0
1000000US421010152005000,421010152005000,"Block 5000, Block Group 5, Census Tract 152, Philadelphia County, Pennsylvania",151,0,144,0,0,0,5,2
1000000US421010152005001,421010152005001,"Block 5001, Block Group 5, Census Tract 152, Philadelphia County, Pennsylvania",89,1,88,0,0,0,0,0
1000000US421010152005002,421010152005002,"Block 5002, Block Group 5, Census Tract 152, Philadelphia County, Pennsylvania",92,0,92,0,0,0,0,0
1000000US421010152005003,421010152005003,"Block 5003, Block Group 5, Census Tract 152, Philadelphia County, Pennsylvania",38,0,38,0,0,0,0,0
1000000US421010152005004,421010152005004,"Block 5004, Block Group 5, Census Tract 152, Philadelphia County, Pennsylvania",67,0,66,0,0,0,0,1
1000000US421010152005005,421010152005005,"Block 5005, Block Group 5, Census Tract 152, Philadelphia County, Pennsylvania",88,4,77,0,0,0,0,7
1000000US421010152005006,421010152005006,"Block 5006, Block Group 5, Census Tract 152, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010153001000,421010153001000,"Block 1000, Block Group 1, Census Tract 153, Philadelphia County, Pennsylvania",607,438,115,0,30,0,9,15
1000000US421010153001001,421010153001001,"Block 1001, Block Group 1, Census Tract 153, Philadelphia County, Pennsylvania",210,128,67,0,7,0,4,4
1000000US421010153001002,421010153001002,"Block 1002, Block Group 1, Census Tract 153, Philadelphia County, Pennsylvania",233,158,68,1,3,0,0,3
1000000US421010153001003,421010153001003,"Block 1003, Block Group 1, Census Tract 153, Philadelphia County, Pennsylvania",199,166,13,0,12,0,4,4
1000000US421010153001004,421010153001004,"Block 1004, Block Group 1, Census Tract 153, Philadelphia County, Pennsylvania",182,81,38,0,60,0,3,0
1000000US421010153002000,421010153002000,"Block 2000, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",147,37,97,0,12,0,0,1
1000000US421010153002001,421010153002001,"Block 2001, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",93,13,74,0,6,0,0,0
1000000US421010153002002,421010153002002,"Block 2002, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",154,68,73,3,3,0,0,7
1000000US421010153002003,421010153002003,"Block 2003, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",54,27,20,0,7,0,0,0
1000000US421010153002004,421010153002004,"Block 2004, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",89,37,47,0,5,0,0,0
1000000US421010153002005,421010153002005,"Block 2005, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",117,49,61,0,1,0,0,6
1000000US421010153002006,421010153002006,"Block 2006, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",136,54,72,0,4,0,1,5
1000000US421010153002007,421010153002007,"Block 2007, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",87,23,53,0,11,0,0,0
1000000US421010153002008,421010153002008,"Block 2008, Block Group 2, Census Tract 153, Philadelphia County, Pennsylvania",75,4,67,0,0,0,0,4
1000000US421010153003000,421010153003000,"Block 3000, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010153003001,421010153003001,"Block 3001, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",52,4,42,1,4,0,1,0
1000000US421010153003002,421010153003002,"Block 3002, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",48,10,34,0,0,0,0,4
1000000US421010153003003,421010153003003,"Block 3003, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",138,12,122,0,1,0,0,3
1000000US421010153003004,421010153003004,"Block 3004, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",138,11,127,0,0,0,0,0
1000000US421010153003005,421010153003005,"Block 3005, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",90,29,57,0,3,0,1,0
1000000US421010153003006,421010153003006,"Block 3006, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",78,22,47,1,6,0,0,2
1000000US421010153003007,421010153003007,"Block 3007, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",50,16,28,0,4,0,0,2
1000000US421010153003008,421010153003008,"Block 3008, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",56,6,50,0,0,0,0,0
1000000US421010153003009,421010153003009,"Block 3009, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",73,26,44,0,0,0,1,2
1000000US421010153003010,421010153003010,"Block 3010, Block Group 3, Census Tract 153, Philadelphia County, Pennsylvania",82,37,38,0,2,0,3,2
1000000US421010153004000,421010153004000,"Block 4000, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",84,37,39,0,5,0,3,0
1000000US421010153004001,421010153004001,"Block 4001, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",100,41,49,0,6,0,1,3
1000000US421010153004002,421010153004002,"Block 4002, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",46,17,29,0,0,0,0,0
1000000US421010153004003,421010153004003,"Block 4003, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",68,18,43,0,3,0,1,3
1000000US421010153004004,421010153004004,"Block 4004, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",55,20,35,0,0,0,0,0
1000000US421010153004005,421010153004005,"Block 4005, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",81,42,28,0,11,0,0,0
1000000US421010153004006,421010153004006,"Block 4006, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",53,25,27,0,1,0,0,0
1000000US421010153004007,421010153004007,"Block 4007, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",55,8,40,0,5,0,1,1
1000000US421010153004008,421010153004008,"Block 4008, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",138,17,114,0,0,0,1,6
1000000US421010153004009,421010153004009,"Block 4009, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",173,94,68,0,7,0,2,2
1000000US421010153004010,421010153004010,"Block 4010, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",200,122,62,0,11,0,0,5
1000000US421010153004011,421010153004011,"Block 4011, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",107,45,35,0,23,0,1,3
1000000US421010153004012,421010153004012,"Block 4012, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",76,45,30,0,1,0,0,0
1000000US421010153004013,421010153004013,"Block 4013, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010153004014,421010153004014,"Block 4014, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010153004015,421010153004015,"Block 4015, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",142,101,34,0,1,0,3,3
1000000US421010153004016,421010153004016,"Block 4016, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",175,101,66,0,4,0,1,3
1000000US421010153004017,421010153004017,"Block 4017, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",180,87,77,0,7,0,1,8
1000000US421010153004018,421010153004018,"Block 4018, Block Group 4, Census Tract 153, Philadelphia County, Pennsylvania",41,17,24,0,0,0,0,0
1000000US421010156001000,421010156001000,"Block 1000, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",11,5,0,3,0,0,3,0
1000000US421010156001001,421010156001001,"Block 1001, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",68,6,26,0,0,0,34,2
1000000US421010156001002,421010156001002,"Block 1002, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",94,10,36,0,4,0,44,0
1000000US421010156001003,421010156001003,"Block 1003, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",14,5,0,0,0,0,9,0
1000000US421010156001004,421010156001004,"Block 1004, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001005,421010156001005,"Block 1005, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001006,421010156001006,"Block 1006, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001007,421010156001007,"Block 1007, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",43,17,2,0,0,0,24,0
1000000US421010156001008,421010156001008,"Block 1008, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",2,2,0,0,0,0,0,0
1000000US421010156001009,421010156001009,"Block 1009, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",89,35,24,0,0,0,28,2
1000000US421010156001010,421010156001010,"Block 1010, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001011,421010156001011,"Block 1011, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001012,421010156001012,"Block 1012, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",25,21,0,0,0,0,4,0
1000000US421010156001013,421010156001013,"Block 1013, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",111,32,17,4,3,0,50,5
1000000US421010156001014,421010156001014,"Block 1014, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",86,39,24,2,4,0,17,0
1000000US421010156001015,421010156001015,"Block 1015, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",30,8,6,0,0,0,16,0
1000000US421010156001016,421010156001016,"Block 1016, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001017,421010156001017,"Block 1017, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001018,421010156001018,"Block 1018, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001019,421010156001019,"Block 1019, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",12,8,2,0,0,0,2,0
1000000US421010156001020,421010156001020,"Block 1020, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001021,421010156001021,"Block 1021, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001022,421010156001022,"Block 1022, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",140,84,37,1,6,0,3,9
1000000US421010156001023,421010156001023,"Block 1023, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156001024,421010156001024,"Block 1024, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",15,0,7,1,0,0,7,0
1000000US421010156001025,421010156001025,"Block 1025, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",60,7,33,6,0,0,14,0
1000000US421010156001026,421010156001026,"Block 1026, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",35,7,12,2,0,0,11,3
1000000US421010156002000,421010156002000,"Block 2000, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",118,35,13,2,2,0,51,15
1000000US421010156002001,421010156002001,"Block 2001, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",81,30,14,0,0,0,33,4
1000000US421010156002002,421010156002002,"Block 2002, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",74,11,26,0,0,0,33,4
1000000US421010156002003,421010156002003,"Block 2003, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",59,12,15,0,3,0,27,2
1000000US421010156002004,421010156002004,"Block 2004, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",45,11,10,0,0,0,24,0
1000000US421010156002005,421010156002005,"Block 2005, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",28,0,12,0,5,0,11,0
1000000US421010156002006,421010156002006,"Block 2006, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",28,7,9,0,0,0,10,2
1000000US421010156002007,421010156002007,"Block 2007, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",19,0,4,0,0,0,14,1
1000000US421010156002008,421010156002008,"Block 2008, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156002009,421010156002009,"Block 2009, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",13,1,6,0,0,0,6,0
1000000US421010156002010,421010156002010,"Block 2010, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",55,27,13,0,0,0,11,4
1000000US421010156002011,421010156002011,"Block 2011, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",31,2,5,0,1,0,22,1
1000000US421010156002012,421010156002012,"Block 2012, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",11,0,0,0,0,0,11,0
1000000US421010156002013,421010156002013,"Block 2013, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",44,14,9,1,1,0,17,2
1000000US421010156002014,421010156002014,"Block 2014, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",19,6,9,0,0,0,4,0
1000000US421010156002015,421010156002015,"Block 2015, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",44,25,5,1,0,0,12,1
1000000US421010156002016,421010156002016,"Block 2016, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",31,13,0,0,0,0,16,2
1000000US421010156002017,421010156002017,"Block 2017, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",32,13,0,0,0,1,18,0
1000000US421010156002018,421010156002018,"Block 2018, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",20,0,5,0,0,0,15,0
1000000US421010156002019,421010156002019,"Block 2019, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156002020,421010156002020,"Block 2020, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010156002021,421010156002021,"Block 2021, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",44,14,6,0,0,0,21,3
1000000US421010156002022,421010156002022,"Block 2022, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",2,0,2,0,0,0,0,0
1000000US421010156002023,421010156002023,"Block 2023, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",17,5,5,2,0,0,3,2
1000000US421010156002024,421010156002024,"Block 2024, Block Group 2, Census Tract 156, Philadelphia County, Pennsylvania",91,24,31,3,0,0,33,0
1000000US421010157001000,421010157001000,"Block 1000, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",16,9,5,0,0,0,2,0
1000000US421010157001001,421010157001001,"Block 1001, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",69,47,4,0,1,0,15,2
1000000US421010157001002,421010157001002,"Block 1002, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",15,13,2,0,0,0,0,0
1000000US421010157001003,421010157001003,"Block 1003, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",26,4,9,5,0,0,8,0
1000000US421010157001004,421010157001004,"Block 1004, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",108,52,18,0,2,0,26,10
1000000US421010157001005,421010157001005,"Block 1005, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",104,27,40,0,0,0,35,2
1000000US421010157001006,421010157001006,"Block 1006, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",38,12,4,0,1,0,10,11
1000000US421010157001007,421010157001007,"Block 1007, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",11,3,0,0,0,0,8,0
1000000US421010157001008,421010157001008,"Block 1008, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157001009,421010157001009,"Block 1009, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157001010,421010157001010,"Block 1010, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",31,7,5,0,0,0,19,0
1000000US421010157001011,421010157001011,"Block 1011, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",44,14,5,0,0,0,22,3
1000000US421010157001012,421010157001012,"Block 1012, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",82,43,4,0,2,0,33,0
1000000US421010157001013,421010157001013,"Block 1013, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",112,69,12,1,0,0,29,1
1000000US421010157002000,421010157002000,"Block 2000, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",99,36,24,0,2,0,23,14
1000000US421010157002001,421010157002001,"Block 2001, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",203,66,34,2,2,1,78,20
1000000US421010157002002,421010157002002,"Block 2002, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",94,55,2,0,0,0,35,2
1000000US421010157002003,421010157002003,"Block 2003, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",115,29,20,3,1,0,56,6
1000000US421010157002004,421010157002004,"Block 2004, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",51,25,3,1,0,0,14,8
1000000US421010157002005,421010157002005,"Block 2005, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",26,15,2,0,0,0,9,0
1000000US421010157002006,421010157002006,"Block 2006, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",129,72,10,5,1,0,24,17
1000000US421010157002007,421010157002007,"Block 2007, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",123,71,11,3,0,0,25,13
1000000US421010157002008,421010157002008,"Block 2008, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",102,72,2,0,4,0,17,7
1000000US421010157002009,421010157002009,"Block 2009, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",48,21,2,0,0,0,22,3
1000000US421010157002010,421010157002010,"Block 2010, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",51,16,7,0,2,0,22,4
1000000US421010157002011,421010157002011,"Block 2011, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",71,49,0,3,5,0,10,4
1000000US421010157003000,421010157003000,"Block 3000, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",14,14,0,0,0,0,0,0
1000000US421010157003001,421010157003001,"Block 3001, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",17,10,0,0,3,0,4,0
1000000US421010157003002,421010157003002,"Block 3002, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",47,23,0,0,0,0,24,0
1000000US421010157003003,421010157003003,"Block 3003, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003004,421010157003004,"Block 3004, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",17,8,6,0,3,0,0,0
1000000US421010157003005,421010157003005,"Block 3005, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",17,3,3,0,0,0,11,0
1000000US421010157003006,421010157003006,"Block 3006, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",194,108,32,0,0,0,48,6
1000000US421010157003007,421010157003007,"Block 3007, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",86,28,6,6,0,0,40,6
1000000US421010157003008,421010157003008,"Block 3008, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",8,7,1,0,0,0,0,0
1000000US421010157003009,421010157003009,"Block 3009, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003010,421010157003010,"Block 3010, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003011,421010157003011,"Block 3011, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",45,19,1,1,0,0,24,0
1000000US421010157003012,421010157003012,"Block 3012, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003013,421010157003013,"Block 3013, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003014,421010157003014,"Block 3014, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003015,421010157003015,"Block 3015, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",35,9,8,2,0,0,16,0
1000000US421010157003016,421010157003016,"Block 3016, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003017,421010157003017,"Block 3017, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",50,34,8,0,0,0,4,4
1000000US421010157003018,421010157003018,"Block 3018, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",10,4,0,0,0,0,6,0
1000000US421010157003019,421010157003019,"Block 3019, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",135,80,16,2,0,0,31,6
1000000US421010157003020,421010157003020,"Block 3020, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",7,7,0,0,0,0,0,0
1000000US421010157003021,421010157003021,"Block 3021, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003022,421010157003022,"Block 3022, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003023,421010157003023,"Block 3023, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003024,421010157003024,"Block 3024, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003025,421010157003025,"Block 3025, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",19,9,8,0,1,0,0,1
1000000US421010157003026,421010157003026,"Block 3026, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003027,421010157003027,"Block 3027, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",31,28,0,0,0,0,3,0
1000000US421010157003028,421010157003028,"Block 3028, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",26,22,0,0,1,0,3,0
1000000US421010157003029,421010157003029,"Block 3029, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",16,8,7,0,1,0,0,0
1000000US421010157003030,421010157003030,"Block 3030, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",3,3,0,0,0,0,0,0
1000000US421010157003031,421010157003031,"Block 3031, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",14,14,0,0,0,0,0,0
1000000US421010157003032,421010157003032,"Block 3032, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003033,421010157003033,"Block 3033, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003034,421010157003034,"Block 3034, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003035,421010157003035,"Block 3035, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",12,1,1,0,0,0,10,0
1000000US421010157003036,421010157003036,"Block 3036, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",12,9,0,0,0,0,0,3
1000000US421010157003037,421010157003037,"Block 3037, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
1000000US421010157003038,421010157003038,"Block 3038, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",7,7,0,0,0,0,0,0
1000000US421010157003039,421010157003039,"Block 3039, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",21,21,0,0,0,0,0,0
1000000US421010157003040,421010157003040,"Block 3040, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",30,25,3,1,1,0,0,0
1000000US421010158001000,421010158001000,"Block 1000, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",68,61,0,0,2,0,2,3
1000000US421010158001001,421010158001001,"Block 1001, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",18,17,0,0,1,0,0,0
1000000US421010158001002,421010158001002,"Block 1002, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",51,49,0,0,0,0,0,2
1000000US421010158001003,421010158001003,"Block 1003, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",72,67,0,0,0,0,2,3
1000000US421010158001004,421010158001004,"Block 1004, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",42,40,2,0,0,0,0,0
1000000US421010158001005,421010158001005,"Block 1005, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",99,95,0,0,0,0,0,4
1000000US421010158001006,421010158001006,"Block 1006, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",15,12,0,0,2,0,0,1
1000000US421010158001007,421010158001007,"Block 1007, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",53,49,3,0,0,0,1,0
1000000US421010158001008,421010158001008,"Block 1008, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",90,85,1,0,1,0,0,3
1000000US421010158001009,421010158001009,"Block 1009, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",85,81,0,1,2,0,0,1
1000000US421010158001010,421010158001010,"Block 1010, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",70,63,3,0,1,0,0,3
1000000US421010158001011,421010158001011,"Block 1011, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",71,61,3,0,6,0,0,1
1000000US421010158001012,421010158001012,"Block 1012, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",151,125,14,0,3,0,4,5
1000000US421010158001013,421010158001013,"Block 1013, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",0,0,0,0,0,0,0,0
